"id","parameter_data_id","covidence_id","pathogen","parameter_type","parameter_value","exponent","parameter_unit","parameter_lower_bound","parameter_upper_bound","parameter_value_type","parameter_uncertainty_single_value","parameter_uncertainty_single_type","parameter_uncertainty_lower_value","parameter_uncertainty_upper_value","parameter_uncertainty_type","cfr_ifr_numerator","cfr_ifr_denominator","distribution_type","distribution_par1_value","distribution_par1_type","distribution_par1_uncertainty","distribution_par2_value","distribution_par2_type","distribution_par2_uncertainty","method_from_supplement","method_moment_value","cfr_ifr_method","method_r","method_disaggregated_by","method_disaggregated","method_disaggregated_only","riskfactor_outcome","riskfactor_name","riskfactor_occupation","riskfactor_significant","riskfactor_adjusted","population_sex","population_sample_type","population_group","population_age_min","population_age_max","population_sample_size","population_country","population_location","population_study_start_day","population_study_start_month","population_study_start_year","population_study_end_day","population_study_end_month","population_study_end_year","genome_site","genomic_sequence_available","other_delay_start","other_delay_end","inverse_param","parameter_from_figure","r_pathway","parameter_class","parameter_bounds","comb_uncertainty_type","comb_uncertainty"
"b175f7a48383253a509608fafc9bc6b9","ddceff39bb2510e2ba1fda9f40ee0df7",14768,"MERS-CoV","Severity - case fatality ratio (CFR)",63.4,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,130,205,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,"Time; Other",TRUE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,205,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","5444b851efe735941b0dfa92342caab8",14768,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Other",NA,"Significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,349,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","49363ecd69395724347e9fdec57ece14",14768,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Method",TRUE,TRUE,"Death","Other",NA,"Significant","Adjusted","Both","Hospital based","Mixed groups",NA,NA,342,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","2bdfc295b425f5e4a1d3d02ca6c958c5",14768,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Method",TRUE,TRUE,"Death","Other",NA,"Not significant","Adjusted","Both","Hospital based","Mixed groups",NA,NA,342,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","eb8dd2fe86d7efa5779aa6d1f09aa0f9",14768,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Method",TRUE,TRUE,"Other","Other",NA,"Not significant","Adjusted","Both","Hospital based","Mixed groups",NA,NA,154,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","6879510292a426975c4cb51de3bec9c4",14768,"MERS-CoV","Human delay - other human delay (go to section)",28,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,144,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,"ICU admission","Viral clearance",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","6eeece0507815dee6cf086ae2f72c420",14768,"MERS-CoV","Human delay - other human delay (go to section)",22,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,205,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,"ICU admission","Viral clearance",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","ac5e3f6e8383ac943a6ffac899be7342",14768,"MERS-CoV","Human delay - other human delay (go to section)",10,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,144,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,"Begin mechanical ventilation","End mechanical ventilation",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"b175f7a48383253a509608fafc9bc6b9","dc20ee5dce3c8f61eb9fc6b42f28e218",14768,"MERS-CoV","Human delay - other human delay (go to section)",9,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,205,"Saudi Arabia","14 hospitals across 5 cities",NA,"09","2012",NA,"01","2018",NA,NA,"Begin mechanical ventilation","End mechanical ventilation",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"342bf537df3d430126521585be8bc75d","413241f30aa19da51c3a1d72550e8bb4",14773,"MERS-CoV","Seroprevalence - IgG",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,4,116,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak","Naive",NA,"Region",TRUE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,116,"Republic of Korea","Kyung Hee University Hospital. Gangdong; Kangdong Sacred Heart Hospital;  Seoul; Gangneung Medical Center;  Gangwon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"5e1ba1b82b4759da6f9f41e6c97d7ca7","ff8f685aeb8872bf07835faa84fbfe90",14791,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity,Occupation,Sex,Other","Healthcare","Significant","Not adjusted","Both","Unspecified","Unspecified",1,NA,784,"Saudi Arabia",NA,NA,"01","2015",NA,"04","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"5e1ba1b82b4759da6f9f41e6c97d7ca7","81904cb126d084c4962f1414bf946815",14791,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Death","Contact with animal,Other",NA,"Not significant","Not adjusted","Both","Unspecified","Unspecified",1,NA,784,"Saudi Arabia",NA,NA,"01","2015",NA,"04","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"5e1ba1b82b4759da6f9f41e6c97d7ca7","edfd6e182808063d9cffa00a624297ac",14791,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,"Death","Age,Comorbidity,Occupation,Other","Healthcare","Significant","Adjusted","Both","Unspecified","Unspecified",1,NA,784,"Saudi Arabia",NA,NA,"01","2015",NA,"04","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"5e1ba1b82b4759da6f9f41e6c97d7ca7","f3bdd5397956e7ebab545edf6ff79956",14791,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Death","Contact with animal,Sex",NA,"Not significant","Adjusted","Both","Unspecified","Unspecified",1,NA,784,"Saudi Arabia",NA,NA,"01","2015",NA,"04","2018",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"adcbcd2988a733060f79fcdcece12168","6c9406b8a712b700cb05e4176ffbde8b",14823,"MERS-CoV","Reproduction number (Basic R0)",0.84,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,"Next generation matrix",NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Population based","General population",NA,NA,2196,"Saudi Arabia",NA,NA,NA,"2013",NA,NA,"2014",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number",NA,NA,NA
"c7b716018861085b33c3508b8f411225","8f23c97ca8aed8af678d2cf6d2b6e074",14828,"MERS-CoV","Severity - asymptomatic proportion of infections",34.4,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,32,93,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,93,"Saudi Arabia","King Abdulaziz Medical City;  Riyadh",NA,"09","2012",NA,"03","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"c7b716018861085b33c3508b8f411225","9da2ea3336f33ea45d6ba2d3456de26b",14828,"MERS-CoV","Human delay - other human delay (go to section)",15,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,93,"Saudi Arabia","King Abdulaziz Medical City;  Riyadh",NA,"09","2012",NA,"03","2020",NA,NA,"Admission to Critical Care/ICU","Discharge from Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"ceca0138a0e89da992d99941bfdde9d0","30dd53162ef188abdd6e8c7ae0c34b3e",14884,"MERS-CoV","Reproduction number (Basic R0)",8.59,0,NA,NA,NA,"Mean",NA,NA,0,28.02,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,"Next generation matrix","Time",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Unspecified","Unspecified",NA,NA,187,"Republic of Korea",NA,11,"05","2015","02","07","2015",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number",NA,"95% CI","0 - 28.02"
"ceca0138a0e89da992d99941bfdde9d0","99e67065b92779ce788550a9663137e7",14884,"MERS-CoV","Reproduction number (Basic R0) - Human",1.15,0,NA,NA,NA,"Mean",NA,NA,0.86,1.44,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,"Next generation matrix","Time",TRUE,NA,NA,NA,NA,NA,NA,"Both","Unspecified","Unspecified",NA,NA,1469,"Saudi Arabia",NA,24,"02","2013","29","10","2019",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number",NA,"95% CI","0.86 - 1.44"
"a6b6a6be70026ec1324059afc0be319c","e61ee6743d01c2dde73c7cb532c1eea9",14911,"MERS-CoV","Human delay - other human delay (go to section)",9,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,40,"Saudi Arabia","King Abdulaziz Medical City;  Riyadh",NA,"04","2015",NA,"01","2016",NA,NA,"Symptom Onset","Admission to Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"a6b6a6be70026ec1324059afc0be319c","b292f9f897f53a2d77eab66db06c3223",14911,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity,Occupation","Healthcare","Significant","Not adjusted","Both","Hospital based","Persons with symptoms",NA,NA,40,"Saudi Arabia","King Abdulaziz Medical City;  Riyadh",NA,"04","2015",NA,"01","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"a6b6a6be70026ec1324059afc0be319c","56a3c2d3d8cc7b21b46a9f83cd86d6f1",14911,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,"Death","Sex",NA,"Not significant","Not adjusted","Both","Hospital based","Persons with symptoms",NA,NA,40,"Saudi Arabia","King Abdulaziz Medical City;  Riyadh",NA,"04","2015",NA,"01","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"d719bd633601998463f82ccd4ebb8f71","f8facd285984b1150219465c43c175a8",14967,"MERS-CoV","Severity - symptomatic proportion of infections",78,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,534,681,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Unspecified","Unspecified",NA,NA,681,"Saudi Arabia",NA,1,"01","2013","31","07","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"d719bd633601998463f82ccd4ebb8f71","594d964f30beeeb974091d0e4c66e41f",14967,"MERS-CoV","Severity - case fatality ratio (CFR)",8,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,681,"Saudi Arabia",NA,1,"01","2013","31","07","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"d719bd633601998463f82ccd4ebb8f71","e373b16918bae3431d8d6b785ab6c73a",14967,"MERS-CoV","Severity - case fatality ratio (CFR)",53,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Other",NA,NA,681,"Saudi Arabia",NA,1,"01","2013","31","07","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"220e4e840db4a0e8cecf668179259b1b","9a641880453cf318f60f8fa6858453ab",15005,"MERS-CoV","Seroprevalence - IgG",54,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,65,120,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Other",NA,NA,120,"Sierra Leone","Kenema;  Kailahun and Kono",NA,"09","2016",NA,"04","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"220e4e840db4a0e8cecf668179259b1b","d661e2a75d1849368e6c18eacb1fd5bf",15005,"MERS-CoV","Seroprevalence - PRNT",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,10,30,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Other",NA,NA,30,"Sierra Leone","Kenema;  Kailahun and Kono",NA,"09","2016",NA,"04","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"220e4e840db4a0e8cecf668179259b1b","0c7a27aa1473584450e8134541de9000",15005,"MERS-CoV","Seroprevalence - IgG",12,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Population based","Other",NA,NA,27,"United States of America","New Orleans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"220e4e840db4a0e8cecf668179259b1b","46a360b26cf939ae2a5786e74a1276da",15005,"MERS-CoV","Seroprevalence - IgG",5,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Other","Other",NA,NA,79,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"a4464723178a69cc815320de4cec4f59","70216fd11653f82a522684699e69b5cd",15142,"MERS-CoV","Severity - case fatality ratio (CFR)",16.8,0,"Percentage (%)",14.8,23.4,"Unspecified",NA,NA,NA,NA,NA,18,107,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Naive",NA,"Sex; Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity","14.8 - 23.4",NA,NA
"a4464723178a69cc815320de4cec4f59","00e2b9a15219d8884032a3a298b75906",15142,"MERS-CoV","Human delay - symptom onset>admission to care",3,0,"Days",2.5,3,"Unspecified",NA,NA,2.68097695861493,3.31902304138507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","2.5 - 3",NA,NA
"a4464723178a69cc815320de4cec4f59","aba76a1b0628f71251f73bf1ffbdc6e9",15142,"MERS-CoV","Human delay - symptom onset>death",17.5,0,"Days",11.1,19.7,"Unspecified",NA,NA,14.7422835533725,20.2577164466275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",NA,NA,18,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","11.1 - 19.7",NA,NA
"a4464723178a69cc815320de4cec4f59","851d0340845fd0bf1cff7ebad7c5aca0",15142,"MERS-CoV","Human delay - time in care (length of stay)",3.5,0,"Days",3.3,3.8,"Unspecified",NA,NA,3.12297276927219,3.87702723072781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","3.3 - 3.8",NA,NA
"a4464723178a69cc815320de4cec4f59","4e4c8f133024667fcbaef5d72bf84589",15142,"MERS-CoV","Human delay - other human delay (go to section)",3.6,0,"Days",3.5,3.8,"Unspecified",NA,NA,2.97162128212032,4.22837871787968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,"Hospitalization","Diagnosis/test result",FALSE,FALSE,NA,"Human delay","3.5 - 3.8",NA,NA
"a4464723178a69cc815320de4cec4f59","3efc49d4b9c164d32bb6dc62d16acb37",15142,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Close contact,Comorbidity,Occupation,Sex,Camel contact (other),Consumption of animal product","Healthcare","Significant","Adjusted","Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"a4464723178a69cc815320de4cec4f59","a362da07ec4d5bab2358e1f4ddb772f6",15142,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Close contact,Comorbidity,Occupation,Camel contact (other),Consumption of animal product,Other","Healthcare","Significant","Not adjusted","Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"a4464723178a69cc815320de4cec4f59","9a3857265718bf0180dd94bf6e7e68dd",15142,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Sex",NA,"Not significant","Not adjusted","Both","Population based","Persons under investigation",16,94,107,"Oman; Saudi Arabia",NA,1,"01","2019","31","03","2019",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"7a2f2edffe99898fb19e9a1ca6425b7f","0f9cfea8a1320b77407072293d979dc7",15166,"MERS-CoV","Human delay - incubation period",6.8,0,"Days",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,186,"Republic of Korea","43 hospitals",NA,"05","2015",NA,"07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"6e1e180c2d46aa2c89967c0623226df2","6a278013e9b0f99a82d37c17b7a35538",15264,"MERS-CoV","Human delay - symptom onset>admission to care",4.5,0,"Days",4.44,5.7,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","4.44 - 5.7",NA,NA
"6e1e180c2d46aa2c89967c0623226df2","96e52d220c73a77c953f632eab3dffa9",15264,"MERS-CoV","Human delay - time in care (length of stay)",16,0,"Days",14,19,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Method; Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","14 - 19",NA,NA
"6e1e180c2d46aa2c89967c0623226df2","564688bb62b62379c9396da9031e56ef",15264,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity,Sex",NA,"Not significant","Adjusted","Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"6e1e180c2d46aa2c89967c0623226df2","e71db5768c30d3a2f027f2b65ae8f144",15264,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Other",NA,"Significant","Adjusted","Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"6e1e180c2d46aa2c89967c0623226df2","f919c6df60e0d7ef389e389dacb42494",15264,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Close contact,Camel contact (other),Consumption of animal product,Other",NA,"Not significant","Not adjusted","Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"6e1e180c2d46aa2c89967c0623226df2","23af1990f890192edb82211516eb1ead",15264,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity,Sex,Other",NA,"Significant","Not adjusted","Both","Hospital based","Persons under investigation",22,74,28,"Qatar",NA,1,"01","2012","31","07","2020",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"015c2813357bfc523af294596379c73a","4a9266390aeca33e6191e9ed751304f9",15284,"MERS-CoV","Seroprevalence - IgG",NA,0,"Percentage (%)",6,19,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,"Time",TRUE,TRUE,NA,NA,NA,NA,NA,"Male","Community based","Animal workers incl. veterinary",19,64,NA,"United Arab Emirates","A market and 2 slaughterhouses in Abu Dhabi",NA,NA,"2014",NA,NA,"2017",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence","6 - 19",NA,NA
"015c2813357bfc523af294596379c73a","2b7f970a6736fb6e26f74f7a9e4cc41a",15284,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Serology","Comorbidity,Occupation,Camel contact (work),Other","Other","Significant","Not adjusted","Male","Community based","Animal workers incl. veterinary",19,64,235,"United Arab Emirates","A market and 2 slaughterhouses in Abu Dhabi",NA,NA,"2014",NA,NA,"2017",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
